source,headline,description,url,published_date,stock_symbol,scraped_at,clean_text,sentiment_label,sentiment_confidence,sentiment_score,date
Synthetic,NFLX announces layoffs amid cost-cutting measures,NFLX announces layoffs amid cost-cutting measures,http://example.com/news/89,2026-02-04 22:13:59.333464,NFLX,2026-02-08 22:13:59.345733,NFLX announces layoffs amid cost-cutting measures NFLX announces layoffs amid cost-cutting measures,negative,0.9548485279083252,-0.9548485279083252,2026-02-04
Synthetic,"GOOGL holds annual shareholder meeting, no major announcements","GOOGL holds annual shareholder meeting, no major announcements",http://example.com/news/90,2026-02-07 22:13:59.333464,GOOGL,2026-02-08 22:13:59.345733,"GOOGL holds annual shareholder meeting, no major announcements GOOGL holds annual shareholder meeting, no major announcements",neutral,0.9398196339607239,0.0,2026-02-07
Synthetic,Analysts maintain neutral rating on NFLX stock,Analysts maintain neutral rating on NFLX stock,http://example.com/news/91,2026-01-19 22:13:59.333464,NFLX,2026-02-08 22:13:59.345733,Analysts maintain neutral rating on NFLX stock Analysts maintain neutral rating on NFLX stock,neutral,0.9130390882492065,0.0,2026-01-19
Synthetic,"ADBE launches innovative new product, analysts bullish on growth","ADBE launches innovative new product, analysts bullish on growth",http://example.com/news/92,2026-02-04 22:13:59.333464,ADBE,2026-02-08 22:13:59.346732,"ADBE launches innovative new product, analysts bullish on growth ADBE launches innovative new product, analysts bullish on growth",positive,0.8618916869163513,0.8618916869163513,2026-02-04
Synthetic,NVDA announces strategic partnership with major tech company,NVDA announces strategic partnership with major tech company,http://example.com/news/93,2026-01-19 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,NVDA announces strategic partnership with major tech company NVDA announces strategic partnership with major tech company,neutral,0.5568829774856567,0.0,2026-01-19
Synthetic,Analysts maintain neutral rating on ADBE stock,Analysts maintain neutral rating on ADBE stock,http://example.com/news/94,2026-01-26 22:13:59.333464,ADBE,2026-02-08 22:13:59.346732,Analysts maintain neutral rating on ADBE stock Analysts maintain neutral rating on ADBE stock,neutral,0.9036597013473511,0.0,2026-01-26
Synthetic,NVDA stock drops on weak guidance and market concerns,NVDA stock drops on weak guidance and market concerns,http://example.com/news/95,2026-01-25 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,NVDA stock drops on weak guidance and market concerns NVDA stock drops on weak guidance and market concerns,negative,0.9638171792030334,-0.9638171792030334,2026-01-25
Synthetic,AMZN announces regular dividend payment to shareholders,AMZN announces regular dividend payment to shareholders,http://example.com/news/96,2026-02-04 22:13:59.333464,AMZN,2026-02-08 22:13:59.346732,AMZN announces regular dividend payment to shareholders AMZN announces regular dividend payment to shareholders,neutral,0.9293344020843506,0.0,2026-02-04
Synthetic,"AAPL faces increased competition, market share concerns","AAPL faces increased competition, market share concerns",http://example.com/news/97,2026-01-20 22:13:59.333464,AAPL,2026-02-08 22:13:59.346732,"AAPL faces increased competition, market share concerns AAPL faces increased competition, market share concerns",neutral,0.6124578714370728,0.0,2026-01-20
Synthetic,"NVDA holds annual shareholder meeting, no major announcements","NVDA holds annual shareholder meeting, no major announcements",http://example.com/news/98,2026-01-22 22:13:59.333464,NVDA,2026-02-08 22:13:59.346732,"NVDA holds annual shareholder meeting, no major announcements NVDA holds annual shareholder meeting, no major announcements",neutral,0.9374812245368958,0.0,2026-01-22
Synthetic,Analysts maintain neutral rating on META stock,Analysts maintain neutral rating on META stock,http://example.com/news/99,2026-01-28 22:13:59.333464,META,2026-02-08 22:13:59.347947,Analysts maintain neutral rating on META stock Analysts maintain neutral rating on META stock,neutral,0.8977025747299194,0.0,2026-01-28
